university,college
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","BHAARATH COLLEGE OF NURSING, DINDIGUL "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","BHARAT SCANS PVT., LTD., CHENNAI "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","BILROTH COLLEGE OF NURSING, CHENNAI "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","BISHOP S COLLEGE OF NURSING DHARAPURAM, ERODE "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","BKR COLLEGE OF NURSING, TIRUVALLUR "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","CANCER INSTITUTE (W.I.A.), CHENNAI "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","CANCER INSTITUTE (W.L.A.), ADYAR, CHENNAI "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","CARE INSTITUTE OF BEHAIRORAL SCIENCES (A UNIT OF CARE, TRICHY), CHENNAI "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","CET COLLEGE OF NURSING, KANNIYAKUMARI "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","CHENGALPATTU MEDICAL COLLEGE, KANCHEEPURAM "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","CHENNAI MEDICAL COLLEGE HOSPITAL AND RESERCH CENTRE, TRICHY "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","CHERRAAN S COLLEGE OF NURSING, COIMBATORE "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","CHERRAAN S COLLEGE OF PHARMACY, COIMBATORE "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","CHERRAAN S COLLEGE OF PHYSIOTHERAPY, COIMBATORE "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","CHETTINAD DENTAL COLLEGE AND RESEARCH INSTITUTE, KANCHEEPURAM "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","CHILD JESUS COLLEGE OF NURSING, TRICHIRAPALLI "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","CHITHIRAI COLLEGE OF NURSING, MADURAI "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","CHRISTIAN COLLEGE OF NURSING, NEYYOOR, KANNIYAKUMARI "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","CHRISTIAN COLLEGE OF PHYSIOTHERAPY, KANNIAKUMARI "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","CHRISTIAN MEDICAL COLLEGE, VELLORE "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","C.L.BAID METHA COLLEGE OF PHARMACY, CHENNAI "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","COIMBATORE MEDICAL COLLEGE, COIMBATORE "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","COLLEGE OF NURSING, CHENGALPATTU MEDICAL COLLEGE, KANCHEEPURAM "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","COLLEGE OF NURSING, CHRISTIAN FELLOWSHIP COMMUNITY HEALTH CENTRE, DINDUGUL "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","COLLEGE OF NURSING, CHRISTIAN MEDICAL COLLEGE AND HOSPITAL, VELLORE "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","COLLEGE OF NURSING, DHARMARATHNAKARA Dr.N.MAHALINGAM INSTITUTE. OF PARAMEDICAL SCIENCES AND RESEARCH, ERODE "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","COLLEGE OF NURSING, MADRAS MEDICAL COLLEGE, CHENNAI "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","COLLEGE OF NURSING, MADURAI MEDICAL COLLEGE, MADURAI "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","COLLEGE OF NURSING, SRI RAMAKRISHNA INSTITUTE OF PARAMEDICAL SCIENCES, COIMBATORE "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","COLLEGE OF NURSING, VEL R.S. MEDICAL COLLEGE, CHENNAI "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","COLLEGE OF OCCUPATIONAL THERAPHY, J.K.K.MUNIRAJAH MEDICAL RESEARCH FOUNDATION, NAMAKKAL "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","COLLEGE OF PHARMACY, JAYA COLLEGE OF PARAMEDICAL SCIENCES, CHENNAI "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","COLLEGE OF PHARMACY, MADRAS MEDICAL COLLEGE, CHENNAI "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","COLLEGE OF PHARMACY, MADURAI MEDICAL COLLEGE, MADURAI "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","COLLEGE OF PHARMACY, SRI RAMAKRISHNA INSTITUTE OF PARAMEDICAL SCIENCES, COIMBATORE "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","COLLEGE OF PHYSIOTHERAPHY, J.K.K. MUNIRAJAH MEDICAL RESEARCH FOUNDATION, NAMAKKAL "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","COLLEGE OF PHYSIOTHERAPY, MADURAI "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","COLLEGE OF PHYSIOTHERAPY, SRI RAMAKRISHNA INSTITUTE OF PARAMEDICAL SCIENCES, COIMBATORE "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","C.S.I. COLLEGE OF DENTAL SCIENCES AND RESEARCH, MADURAI "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","CSI COLLEGE OF NURSING, KANNIYAKUMARI "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","CSI ELIZA CALDWELL COLLEGE OF NURSING, TIRUNELVELI "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","C.S.I. JAYARAJ ANNAPACKIAM COLLEGE OF NURSING, MADURAI "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","CSI KALYANI COLLEGE OF NURSING, CHENNAI "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","CSI ST.LUKE COLLEGE OF NURSING, TOOTHUKUDI "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","DEEPAM HOSPITAL LTD., CHENNAI "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","DEVENDRAR COLLEGE OF PHYSIOTHERAPY, TIRUNELVELI "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","DHANALAKSHMI SRINIVASAN COLLEGE OF NURSING, PERAMBALUR "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","DHANALAKSHMI SRINIVASAN MEDICAL COLLEGE AND HOSPITAL, PERAMBALUR "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","DHANVANTRI COLLEGE OF NURSING, ERODE "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","DHANVANTRI CRITICAL CARE CENTER, ERODE HEART HOSPITAL INSTITUTE OF CLINICAL TOXICOLOGY, ERODE "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","DHARMA AYURVEDA MEDICAL COLLEGE AND HOSPITAL, KANCHEEPURAM "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","DOCTOR S COLLEGE OF NURSING, PUDUKKOTTAI "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","DR.A.RAMACHANDRAN S DIABETES HOSPITALS, CHENNAI "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","Dr. BALAJI HEALTH AND EDUCATION TRUST, VELLORE "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","Dr.G.SAKUNTHALA COLLEGE OF NURSING, TIRUCHIRAPALLI "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","Dr.HAHNEMANN HOMOEOPATHY MEDICAL COLLEGE, NAMAKKAL "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","DR.KAMAKSHI MEMORIAL HOSPITAL, CHENNAI "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","DR KUMARASWAMI HEALTH CENTRE COLLEGE OF NURSING, KANYAKUMARI "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","DR.MEHTA S HOSPITALS PVT., LTD., CHENNAI "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","DR.MOHAN S DIABETES SPECIALITIES CENTRE AND DR.MOHAN S DIABETES EDUCATION ACADEMY, CHENNAI "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","Dr.MOHAN S DIABETES SPECIALITIES CENTRE, CHENNAI "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","EDAYATHANGUDI G.S.PILLAY COLLEGE OF PHARMACY, NAGAPATTINAM "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","ELLEN COLLEGE OF NURSING, COIMBATORE "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","ERODE COLLEGE OF PHARMACY, ERODE "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","E S COLLEGE OF NURSING, VILLUPURAM "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","ESI-PGIMSR, CHENNAI "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","FATHIMA COLLEGE OF PHARMACY, KADAYANALLUR, TIRUNELVELI "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","GANDHIGRAM INSTITUTE OF RURAL HEALTH AND FAMILY WELFARE TRUST, DINDIGUL "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","GANGA COLLEGE OF NURSING, COIMBATORE "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","GANGA MEDICAL CENTRE AND HOSPITAL PVT. LTD., COIMBATORE "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","GEM HOSPITAL AND RESEARCH CENTRE PVT. LTD., COIMBATORE "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","GEM INSTITUTE OF NURSING EDUCATION AND RESEARCH, COIMBATORE "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","G.KUPPUSWAMY NAIDU MEMORIAL HOSPITAL, COIMBATORE "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","GLOBAL COLLEGE OF NURSING, KANYAKUMARI "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","GLOBAL HOSPITALS AND HEALTH CITY, CHENNAI "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","GOVERNMENT ARIGNAR ANNA MEMORIAL CANCER HOSPITAL, KANCHEEPURAM "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","GOVERNMENT AYURVEDA MEDICAL COLLEGE AND HOSPITAL, KANNIYAKUMARI "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","GOVERNMENT COLLEGE OF PHYSIOTHERAPY, TIRUCHIRAPALLI "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","GOVERNMENT DHARMAPURI MEDICAL COLLEGE, DHARMAPURI "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","GOVERNMENT HOMOEOPATHIC MEDICAL COLLEGE, MADURAI "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","GOVERNMENT INSTITUTE OF REHABILITATION AND MEDICINE, CHENNAI "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","GOVERNMENT MOHAN KUMARAMANGALAM MEDICAL COLLEGE, SALEM "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","GOVERNMENT SIDDHA MEDICAL COLLEGE, CHENNAI "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","GOVERNMENT SIDDHA MEDICAL COLLEGE, PALAYAMKOTTAI,TIRUNELVELI "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","GOVERNMENT SIVAGANGAI MEDICAL COLLEGE, SIVAGANGAI "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","GOVERNMENT THENI MEDICAL COLLEGE, THENI "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","GOVERNMENT TIRUVARUR MEDICAL COLLEGE AND HOSPITAL, TIRUVARUR "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","GOVERNMENT UNANI MEDICAL COLLEGE, CHENNAI "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","GOVERNMENT VELLORE MEDICAL COLLEGE, VELLORE "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","GOVERNMENT VILLUPURAM MEDICAL COLLEGE AND HOSPITAL, VILLUPURAM "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","GOVERNMENT YOGA AND NATUROPATHY COLLEGE, CHENNAI "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","GRACE COLLEGE OF NURSING, KANYAKUMARI "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","G.R. HOSPITAL, COIMBATORE "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","HINDU MISSION COLLEGE OF NURSING, CHENNAI "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","INDIA HEART FOUNDATION UNIT OF VENKATESWARA HOSPITALS, CHENNAI "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","INDIRA COLLEGE OF NURSING, THIRUVALLUR "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","INDIRA COLLEGE OF NURSING, TIRUCHIRAPALLI "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","INSTITUTE OF OPHTHALMOLOGY, JOSEPH EYE HOSPITAL, TIRUCHIRAPALLI "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","INTERNATIONAL CENTRE FOR CARDIO THERACICAND VASCULAR DISEASES, CHENNAI "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","IRT-PERUNDURAI MEDICAL COLLEGE, ERODE "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","ITHAYA JYTHOI COLLEGE OF NURSING, TIRUNELVELI "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","JAINEE COLLEGE OF NURSING, DINDIGUL "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","JAYA COLLEGE OF PHYSIOTHERAPY, CHENNAI "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","JAYAM PARAMEDICAL SCIENCES, THANJAVUR "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","JEEVA COLLEGE OF NURSING, KRISHNAGIRI "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","JENNYS COLLEGE OF NURSING, TIRUCHIRAPALLI "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","J.K. COLLEGE OF NURSING AND PARA MEDICAL SCIENCES, COIMBATORE "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","J.K.K. NATARAJAH COLLEGE OF PHARMACY, SALEM "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","J.K.K NATARAJAH DENTAL COLLEGE, NAMAKKAL "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","J.M. CHARITABLE TRUSTI, KANYAKUMARI "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","J.S.S. INSTITUTE OF NATUROPATHY AND YOGIC SCIENCES, OOTACAMUND, COIMBATORE "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","J V COLLEGE OF NURSING, CHENNAI "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","KAMALAM VISWANATHAN COLLEGE OF PHYSIOTHERAPY, TIRUCHIRAPALLI "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","KAMALATCHI PANDURANGAN COLLEGE OF PHARMACY, THIRUVANNAMALAI "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","KANCHI KAMAKOTI CHILDS TRUST HOSPITAL, CHENNAI "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","KANYAKUMARI GOVT MEDICAL COLLEGE, KANYAKUMARI "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","K.A.P. VISWANATHAM GOVERNMENT MEDICAL COLLEGE, TIRUCHIRAPALLI "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","KARPAGAM COLLEGE OF PHARMACY, COIMBATORE "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","KARPAGAM FACULTY OF MEDICAL SCIENCES & RESEARCH, COIMBATORE "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","KARPAGAM NURSING COLLEGE, COIMBATORE "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","KARPAGA VINAYAGA COLLAGE OF NURSING, KANCHEEPURAM "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","KARPAGA VINAYAGA COLLEGE OF NURSING, PUDUKKOTTAI "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","KARPAGA VINAYAGA INSTITUTE OF MEDICAL SCIENCES AND RESEARCH CENTRE, KANCHEEPURAM "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","KARPAGA VINYAKA INSTITUTE OF DENTAL SCIENCES, KANCHEEPURAM "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","KAVERY MEDICAL CENTRE AND HOSPITALS, TRICHY "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","KEERAI THAMILSELVAN COLLEG OF NURSING, PUDUKOTTAI "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","K.G. COLLEGE OF NURSING, COIMBATORE "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","K.G. COLLEGE OF PHYSIOTHERAPY, COIMBATORE "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","K.G. HOSPITAL AND POST GRADUATE MEDICAL INSTITUTE, COIMBATORE "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","KILPAUK MEDICAL COLLEGE, CHENNAI "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","KING INSTITUTE OF PREVENTIVE MEDICINE AND RESEARCH, CHENNAI "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","K.K. COLLEGE OF PHARMACY, CHENNAI "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","K.M.C.H. COLLEGE OF NURSING, COIMBATORE "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","K.M.C.H. COLLEGE OF OCCUPATIONAL THERAPY, COIMBATORE "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","K.M.C.H. COLLEGE OF PARAMEDICAL SCIENCES, COIMBATORE "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","K.M.C.H. COLLEGE OF PHARMACY, COIMBATORE "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","K.M. COLLEGE OF PHARMACY, MADURAI "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","KMC SPECIALITY HOSPITALS (I) LTD., TRICHY "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","KONGUNADU COLLEGE OF NURSING, COIMBATORE "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","KOVAI MEDICAL CENTER AND HOSPITAL LIMITED, COIMBATORE "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","KRISHNA HOSPITAL AND RESEARCH FOUNDATION, CUDDALORE "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","K.S.R.INSTIUTE OF DENTAL SCIENCE AND RESEARCH, NAMAKKAL "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","KUMAR EDUCATIONAL INSTITUTE, CUDDALORE "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","M.A. CHIDAMBARAM COLLEGE OF NURSING, CHENNAI "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","MADHA COLLEGE OF NURSING, CHENNAI "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","MADHA COLLEGE OF PHYSIOTHERAPY, CHENNAI "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","MADHA DENTAL COLLEGE AND HOSPITAL, CHENNAI "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","MADHA MEDICAL COLLEGEAND HOSPITAL, KANCHEEPURAM "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","MADRAS ENT RESEARCH FOUNDATION (P) LTD., CHENNAI "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","MADRAS MEDICAL COLLEGE, CHENNAI "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","MADURAI APOLLO COLLEGE OF NURSING, MADURAI "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","MADURAI MEDICAL COLLEGE, MADURAI "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","MAHARANI NURSING COLLEGE, DHARAPURAM "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","MAM COLLEGE OF NURSING, THIRUCHIRAPPALLI "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","MANNAI NARAYANASAMY COLLEGE OF NURSING, THANJAVUR "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","MARTIN HOMOEOPATHY MEDICAL COLLEGE AND HOSPITAL, COIMBATORE "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","MATHA COLLEGE OF NURSING, SIVAGANGA "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","MEDISCAN SYSTEMS, CHENNAI "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","MEENAKSHI MISSION HOSPITAL AND RESEARCH CENTRE, MADURAI "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","MELMARUVATHUR ADHIPARASAKTHI INSTITUTE OF MEDICAL SCIENCES AND RESEARCH, KANCHEEPURAM "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","MERF INSTITUTE OF SPEECH AND HEARING, CHENNAI "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","MIOT COLLEGE OF NURSING, CHENNAI "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","MIOT HOSPITALS, CHENNAI "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","M.K. EDUCATIONAL INSTITUTE, ARIYALUR "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","MMM ACADEMY OF MEDICAL SCIENCES, CHENNAI "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","MMM COLLEGE OF HEALTH SCIENCES, CHENNAI "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","MMM COLLEGE OF NURSING, THIRUVALLUR "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","M.N. COLLEGE OF OPTOMETRY, CHENNAI "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","MOHAMED SATHAK A.J. COLLEGE OF PHARMACY, CHENNAI "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","MOUNT ZION COLLEGE OF NURSING, PUDUKKOTTAI "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","M.V. HOSPITAL FOR DIABETES (P) LTD., AND PROF. M. VISWANATHAN DIABETES RESEARCH CENTRE, CHENNAI "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","NANDHA COLLEGE OF NURSING, ERODE "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","NANDHA COLLEGE OF PHARMACY, ERODE "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","NANDHA COLLEGE OF PHYSIOTHERAPY, ERODE "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","NATIONAL INSTITUTE OF SIDDHA,TAMBARAM SANITORIUM, CHENNAI "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","NEHRU COLLEGE OF NURSING, TRICHIRAPALLI "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","NEHRU NURSING COLLEGE, VALLIOOR, TIRUNELVELI "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","NIGHTINGALE INSTITUTE OF NURSING EDUCATION, COIMBATORE "
"Tamil Nadu Dr. M.G.R. Medical University, Chennai ","OMAYAL ACHI COLLEGE OF NURSING, CHENNAI "
